Dataset,Topology,Alpha,Agents,Accuracy,Precision,Recall,F1,Energy,PacketLossSimulated,PacketLossScenario,SourceFile,Approach
ton,Random,2,10,1,1,1,1,0.8200000000000001,0.1,0.1,marl_xgb_Random_topology_ton_detection_metrics_2.0_normal_exploits_loss10.csv,MARL
ton,Random,2,10,1,1,1,1,0.86,0.3,0.3,marl_xgb_Random_topology_ton_detection_metrics_2.0_normal_exploits_loss30.csv,MARL
ton,Random,2,11,1,1,1,1,0.8636363636363636,0.5,0.5,marl_xgb_Random_topology_ton_detection_metrics_2.0_normal_exploits_loss50.csv,MARL
ton,Random,2,10,1,1,1,1,0.86,0,0,marl_xgb_Random_topology_ton_detection_metrics_2.0_normal_fuzzers_loss0.csv,MARL
ton,Random,2,10,0.9958248836931886,0.9180711610486892,1,0.957285818891872,0.8800000000000001,0.1,0.1,marl_xgb_Random_topology_ton_detection_metrics_2.0_normal_fuzzers_loss10.csv,MARL
ton,Random,2,10,1,1,1,1,0.92,0.3,0.3,marl_xgb_Random_topology_ton_detection_metrics_2.0_normal_fuzzers_loss30.csv,MARL
ton,Random,2,10,1,1,1,1,0.9,0.5,0.5,marl_xgb_Random_topology_ton_detection_metrics_2.0_normal_fuzzers_loss50.csv,MARL
unsw,Random,0.1,4,1,1,1,1,0.9000000000000001,0,0,marl_xgb_Random_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Random,0.1,4,1,1,1,1,0.9,0.1,0.1,marl_xgb_Random_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Random,0.1,4,0.506986654704497,0.11226028873087696,0.2747528015820699,0.15939424069754102,1,0.3,0.3,marl_xgb_Random_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Random,0.1,4,0.813053717618033,0.05568720379146919,0.0061964403427818,0.01115197532328864,0.9,0.5,0.5,marl_xgb_Random_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Random,0.1,3,1,1,1,1,0.8333333333333334,0,0,marl_xgb_Random_topology_unsw_detection_metrics_0.1_normal_exploits_loss0.csv,MARL
unsw,Random,0.1,3,1,1,1,1,0.8333333333333334,0.1,0.1,marl_xgb_Random_topology_unsw_detection_metrics_0.1_normal_exploits_loss10.csv,MARL
unsw,Random,0.1,3,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.7666666666666666,0.3,0.3,marl_xgb_Random_topology_unsw_detection_metrics_0.1_normal_exploits_loss30.csv,MARL
unsw,Random,0.1,3,0.7315091830798637,0.4490932863396055,0.7096658282429034,0.5500818159662988,0.8333333333333334,0.5,0.5,marl_xgb_Random_topology_unsw_detection_metrics_0.1_normal_exploits_loss50.csv,MARL
unsw,Random,0.3,9,0.07107771672087025,0.0737343446816017,0.3857613711272248,0.1238046881611238,0.8333333333333334,0,0,marl_xgb_Random_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Random,0.3,10,0.4830772681395088,0.1351925254813137,0.37771918259723136,0.199117350661987,0.8200000000000001,0.1,0.1,marl_xgb_Random_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Random,0.3,8,0.4475271952450376,0.12647355274113678,0.3804878048780488,0.18984344165241415,0.825,0.3,0.3,marl_xgb_Random_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Random,0.3,8,0.7341706852080296,0.16375098502758076,0.13698088332234673,0.14917444364680546,0.9,0.5,0.5,marl_xgb_Random_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Random,0.3,8,0.6024682124158564,0.2708213999312636,0.4247215235357528,0.33074501573976917,0.9,0,0,marl_xgb_Random_topology_unsw_detection_metrics_0.3_normal_exploits_loss0.csv,MARL
unsw,Random,0.3,8,0.6015748358680296,0.3654637278838757,0.9815846209126842,0.5326216762935342,0.8250000000000001,0.1,0.1,marl_xgb_Random_topology_unsw_detection_metrics_0.3_normal_exploits_loss10.csv,MARL
unsw,Random,0.3,9,1,1,1,1,0.8777777777777778,0.3,0.3,marl_xgb_Random_topology_unsw_detection_metrics_0.3_normal_exploits_loss30.csv,MARL
unsw,Random,0.3,8,0.6267971411950469,0.3606771364470732,0.7942867409270571,0.49608662720565544,0.925,0.5,0.5,marl_xgb_Random_topology_unsw_detection_metrics_0.3_normal_exploits_loss50.csv,MARL
unsw,Random,0.5,9,0.5304250308399686,0.1424286249933044,0.35056031641397495,0.20255960996419595,0.9666666666666666,0,0,marl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Random,0.5,8,0.556577324212179,0.15131917816059062,0.34858272907053395,0.2110304094500758,0.875,0.1,0.1,marl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Random,0.5,7,0.49431423124369184,0.08439357742096783,0.2002636783124588,0.11874609130706693,0.8428571428571429,0.3,0.3,marl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Random,0.5,7,0.4286643489962992,0.12322015334063528,0.38562953197099537,0.18676371995019633,0.7571428571428572,0.5,0.5,marl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Random,0.5,8,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.8999999999999999,0,0,marl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_exploits_loss0.csv,MARL
unsw,Random,0.5,8,0.5557217651458489,0.30080826921582343,0.6953826805605462,0.41995334454510935,0.8999999999999999,0.1,0.1,marl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_exploits_loss10.csv,MARL
unsw,Random,0.5,8,0.4396451425247237,0.2008009369451056,0.47745238950772545,0.28270524720087237,0.95,0.3,0.3,marl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_exploits_loss30.csv,MARL
unsw,Random,0.5,9,1,1,1,1,0.9444444444444444,0.5,0.5,marl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_exploits_loss50.csv,MARL
unsw,Random,1,5,0.5370640349893462,0.12073673813258962,0.27396176664469346,0.167607678657848,0.7399999999999999,0,0,marl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Random,1,6,0.5755523158012784,0.1924933557520204,0.4678971654581411,0.27276919529628774,0.8000000000000002,0.1,0.1,marl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Random,1,5,0.7032185712683638,0.3432346899117206,0.8150296638101516,0.48304422566025945,0.94,0.3,0.3,marl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Random,1,6,0.556577324212179,0.15131917816059062,0.34858272907053395,0.2110304094500758,0.8666666666666667,0.5,0.5,marl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Random,1,6,0.7067231779273664,0.42976179267488934,0.8200682716492993,0.5639710879100512,0.9333333333333336,0,0,marl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_exploits_loss0.csv,MARL
unsw,Random,1,5,0.6475317875841436,0.3945246103215074,0.9799676607977004,0.5625660727638399,0.9,0.1,0.1,marl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_exploits_loss10.csv,MARL
unsw,Random,1,5,0.5173896783844428,0.22875465267500783,0.4582285303629177,0.30516586401842605,0.98,0.3,0.3,marl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_exploits_loss30.csv,MARL
unsw,Random,1,6,1,1,1,1,1.0333333333333334,0.5,0.5,marl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_exploits_loss50.csv,MARL
unsw,Random,2,8,0.17012448132780084,0.17012448132780084,1,0.2907801418439716,0.875,0,0,marl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Random,2,8,0.4935740719973085,0.14036265950302215,0.3857613711272248,0.2058316626217861,0.925,0.1,0.1,marl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Random,2,8,0.5016933946394527,0.13821580456928098,0.3684904416611734,0.201028517999065,0.9000000000000001,0.3,0.3,marl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Random,2,8,0.630368958169788,0.31518803241221693,1,0.479304897314376,0.8500000000000001,0.5,0.5,marl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Random,2,8,1,1,1,1,0.95,0,0,marl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_exploits_loss0.csv,MARL
unsw,Random,2,8,1,1,1,1,0.9,0.1,0.1,marl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_exploits_loss10.csv,MARL
unsw,Random,2,8,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.8250000000000001,0.3,0.3,marl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_exploits_loss30.csv,MARL
unsw,Random,2,11,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.9,0.5,0.5,marl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_exploits_loss50.csv,MARL
cic,Ring,0.1,8,0.32964422622363054,0.95,6.632758145201549e-5,1.3264590176523e-4,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
cic,Ring,0.1,7,0.5116406970376368,0.9995504405682432,0.27166031900075754,0.4272119150945209,0.9000000000000001,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
cic,Ring,0.1,7,0.32970273394899063,0.9777777777777776,1.536007149415e-4,3.0715317868636e-4,0.9000000000000001,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
cic,Ring,0.1,6,0.3295786975712273,0.4444444444444444,1.3963701358319e-4,2.7918631149514e-4,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
cic,Ring,0.1,4,0.6633535692052779,0.9951185979335628,0.5002949831911945,0.6658396693869303,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_exploits_loss0.csv,MARL
cic,Ring,0.1,4,0.6689445674406849,0.9880905094353596,0.5123561302394426,0.6748047099500224,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_exploits_loss10.csv,MARL
cic,Ring,0.1,4,0.6664685205034473,0.9808194651363216,0.5125097309543841,0.6732333654331178,0.9,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_exploits_loss30.csv,MARL
cic,Ring,0.1,4,0.32030405294715114,0,0,0,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_exploits_loss50.csv,MARL
cic,Ring,0.1,4,0.32875724910717213,0.2676962676962677,7.2611247063259e-4,0.00144829651085874,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_fuzzers_loss0.csv,MARL
cic,Ring,0.1,3,0.33334191446638617,0.8758231420507996,0.00650010298229751,0.01290443304006126,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_fuzzers_loss10.csv,MARL
cic,Ring,0.1,3,0.32890000795705066,0.2887323943661972,7.1563969461385e-4,0.00142774065265159,0.9,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_fuzzers_loss30.csv,MARL
cic,Ring,0.1,3,0.32081658062130525,0.02263479145473041,3.1069235522259e-4,6.1297087699602e-4,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_fuzzers_loss50.csv,MARL
cic,Ring,0.3,8,0.3377065907782464,0.9422733077905492,0.01287802357770974,0.02540878597109914,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
cic,Ring,0.3,8,0.34701399972852415,0.5947674122382433,0.08150263390316871,0.14336021810746336,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
cic,Ring,0.3,9,0.3290170234077708,0.12121212121212122,1.3963701358319e-4,2.7895267219225e-4,0.8999999999999999,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
cic,Ring,0.3,8,0.3374889420399069,0.9204091816367266,0.01287802357770974,0.02540065068080491,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
cic,Ring,0.3,8,0.889675492752063,0.894718091493264,0.946850661704898,0.920046471790436,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_exploits_loss0.csv,MARL
cic,Ring,0.3,8,0.6882193524833019,0.8503587384478903,0.649168985222913,0.7362671734568634,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_exploits_loss10.csv,MARL
cic,Ring,0.3,9,0.3334870136252791,0.7318435754189944,0.00914622438969897,0.01806666046056192,0.8999999999999999,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_exploits_loss30.csv,MARL
cic,Ring,0.3,8,0.6418695324530651,0.9459618444096848,0.4940148085052905,0.6490649115363888,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_exploits_loss50.csv,MARL
cic,Ring,0.3,7,0.4657542581922517,0.9998797064838204,0.2031159999581089,0.3376430444975743,0.9000000000000001,0,0,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_fuzzers_loss0.csv,MARL
cic,Ring,0.3,8,0.4591779898617814,0.9999638800093912,0.19328904512719183,0.32395824800777,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_fuzzers_loss10.csv,MARL
cic,Ring,0.3,8,0.32951550922783845,0,0,0,0.9,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_fuzzers_loss30.csv,MARL
cic,Ring,0.3,7,0.46573319541112207,0.9999828090080798,0.2030636360780152,0.33757656828977417,0.9000000000000001,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_fuzzers_loss50.csv,MARL
cic,Ring,0.5,9,0.6510950305878388,0.9690705456532132,0.4953657966117079,0.6556029633599532,0.8999999999999999,0,0,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
cic,Ring,0.5,10,0.6585184907815228,0.9915225784791002,0.4948596124374688,0.6602130756243814,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
cic,Ring,0.5,11,0.270874386253961,0.00230067433558111,2.0247366969562e-4,3.7219211530255e-4,0.9,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
cic,Ring,0.5,10,0.32898659939058356,0.41274054412740546,0.00217135556121861,0.00431998444249975,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
cic,Ring,0.5,10,0.6818303088739838,0.9559569324357896,0.5507772545268574,0.6988881506090808,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_exploits_loss0.csv,MARL
cic,Ring,0.5,10,0.7833622751548115,0.9078868202377196,0.7532788516252003,0.8233880014958064,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_exploits_loss10.csv,MARL
cic,Ring,0.5,11,0.46536342658684654,0.772142991180334,0.2872857008207165,0.4187646455677201,0.9,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_exploits_loss30.csv,MARL
cic,Ring,0.5,10,0.4928901412142459,0.8722443927527262,0.28536569188394767,0.4300387979220095,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_exploits_loss50.csv,MARL
cic,Ring,0.5,10,0.3492372932922063,0.9975094876660342,0.02936217303120538,0.05704519327611405,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_fuzzers_loss0.csv,MARL
cic,Ring,0.5,10,0.4654383164753074,0.9981803824630068,0.202990326645884,0.33737246563062967,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_fuzzers_loss10.csv,MARL
cic,Ring,0.5,11,0.4614106446615211,0.9933946561541832,0.19792848490349335,0.33008860892143965,0.9,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_fuzzers_loss30.csv,MARL
cic,Ring,0.5,10,0.83418910632959975,0.9994394229299186,0.753090341656863,0.8589505202008338,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_fuzzers_loss50.csv,MARL
cic,Ring,1,8,0.326999677037356,0.06899224806201551,3.1069235522259e-4,6.1859897757404e-4,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
cic,Ring,1,8,0.6650526335497339,0.9150432022979452,0.5515871492056399,0.6882798666181694,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
cic,Ring,1,7,0.33345190899006305,0.9951836243226972,0.00577049958632534,0.01147446532323561,0.9000000000000001,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
cic,Ring,1,7,0.8861509873763732,0.9948848785522832,0.8344673022478069,0.9076425079500688,0.9000000000000001,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
cic,Ring,1,8,0.46808754627961074,0.9984332884097036,0.2068966721008738,0.34276510408684363,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_exploits_loss0.csv,MARL
cic,Ring,1,8,0.562519015010742,0.9983376061528602,0.3480103471027065,0.5161099937097638,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_exploits_loss10.csv,MARL
cic,Ring,1,8,0.563548750977079,0.99982,0.3490296973018638,0.5174288471938663,0.9,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_exploits_loss30.csv,MARL
cic,Ring,1,9,0.3330938417108595,0.9267734553775744,0.00565529905011921,0.01124199788345101,0.8999999999999999,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_exploits_loss50.csv,MARL
cic,Ring,1,8,0.6769367227248686,0.9075874417787152,0.5768370121868204,0.705364327319373,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_fuzzers_loss0.csv,MARL
cic,Ring,1,7,0.544669478157896,0.8609267361574776,0.3826123990686211,0.5297802612117052,0.9000000000000001,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_fuzzers_loss10.csv,MARL
cic,Ring,1,9,0.6696630423081064,0.7951358421890742,0.683303253193324,0.7349899084721896,0.8999999999999999,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_fuzzers_loss30.csv,MARL
cic,Ring,1,8,0.6842759317940341,0.9588808817295464,0.5527531182690596,0.7012602222827496,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_fuzzers_loss50.csv,MARL
cic,Ring,2,10,0.6548956924272281,0.999460997800871,0.4854864779006971,0.6535245287274761,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
cic,Ring,2,10,0.6495574475653765,0.9994958093721,0.4775027316490782,0.6462592426354209,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
cic,Ring,2,10,0.706092292426292,0.9995900722963404,0.5618225423012878,0.7193386686213994,0.9,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
cic,Ring,2,10,0.6480385870150295,0.9973317933272904,0.47627043500420657,0.6446782420916095,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
cic,Ring,2,9,0.510943284951345,0.9957263863653812,0.2716638099260971,0.4268658926911147,0.8999999999999999,0,0,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_exploits_loss0.csv,MARL
cic,Ring,2,9,0.5144022616746315,0.9994939527351856,0.2757970655281595,0.4323052467708707,0.8999999999999999,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_exploits_loss10.csv,MARL
cic,Ring,2,9,0.5119004713382355,0.9930625007912294,0.2738386564126553,0.42929773866596616,0.8999999999999999,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_exploits_loss30.csv,MARL
cic,Ring,2,9,0.3315164734351524,0.8632326820603907,0.00339317943007152,0.0067597876091424,0.8999999999999999,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_exploits_loss50.csv,MARL
cic,Ring,2,10,0.5118723876300627,0.9957984798136053,0.27303574358455196,0.42856438356164384,0.9,0,0,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_fuzzers_loss0.csv,MARL
cic,Ring,2,10,0.4695970455939002,0.9998495913899428,0.208855081216378,0.3455329864219421,0.9,0.1,0.1,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_fuzzers_loss10.csv,MARL
cic,Ring,2,10,0.5255280907290999,0.9970669263287892,0.29311554613781476,0.45304570924463605,0.9,0.3,0.3,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_fuzzers_loss30.csv,MARL
cic,Ring,2,10,0.3295927394253137,0.4565217391304347,7.330943213117501e-5,1.4659532360917e-4,0.9,0.5,0.5,marl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_fuzzers_loss50.csv,MARL
ton,Ring,0.1,5,0.1509006322318979,0.0522223109903864,1,0.09926098400485928,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
ton,Ring,0.1,5,1,1,1,1,0.9,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
ton,Ring,0.1,5,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
ton,Ring,0.1,5,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
ton,Ring,0.1,5,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_exploits_loss0.csv,MARL
ton,Ring,0.1,5,0.870642967911249,0.26401200054547935,0.987251402345742,0.416612868517323,0.9,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_exploits_loss10.csv,MARL
ton,Ring,0.1,5,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_exploits_loss30.csv,MARL
ton,Ring,0.1,5,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_exploits_loss50.csv,MARL
ton,Ring,0.1,8,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_fuzzers_loss0.csv,MARL
ton,Ring,0.1,9,1,1,1,1,0.8999999999999999,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_fuzzers_loss10.csv,MARL
ton,Ring,0.1,9,1,1,1,1,0.8999999999999999,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_fuzzers_loss30.csv,MARL
ton,Ring,0.1,8,0.9614219253250628,1,0.17542070372259053,0.2984815618221258,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_fuzzers_loss50.csv,MARL
ton,Ring,0.3,10,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
ton,Ring,0.3,10,1,1,1,1,0.9,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
ton,Ring,0.3,10,0.2942144816891328,0.04584018414995067,0.7108618052014278,0.08612647122424391,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
ton,Ring,0.3,9,1,1,1,1,0.8999999999999999,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
ton,Ring,0.3,9,0.8880591673625193,0.2947542462047197,1,0.4553053169259345,0.8999999999999999,0,0,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_exploits_loss0.csv,MARL
ton,Ring,0.3,8,0.5449361803650244,0.09268339125053554,0.9928607853136155,0.16954022988505746,0.9,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_exploits_loss10.csv,MARL
ton,Ring,0.3,8,0.8690444948109268,0.2632214765100671,1,0.41674636064180215,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_exploits_loss30.csv,MARL
ton,Ring,0.3,8,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_exploits_loss50.csv,MARL
ton,Ring,0.3,9,0.9948944292019564,0.9083683964469378,0.9908210096889342,0.9478048780487806,0.8999999999999999,0,0,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_fuzzers_loss0.csv,MARL
ton,Ring,0.3,9,1,1,1,1,0.8999999999999999,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_fuzzers_loss10.csv,MARL
ton,Ring,0.3,9,0.660885124657044,0.12123647604327666,1,0.21625496250551388,0.8999999999999999,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_fuzzers_loss30.csv,MARL
ton,Ring,0.3,9,0.9840629846117142,0.7459109927729175,1,0.8544662309368192,0.8999999999999999,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_fuzzers_loss50.csv,MARL
ton,Ring,0.5,10,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
ton,Ring,0.5,10,1,1,1,1,0.9,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
ton,Ring,0.5,10,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
ton,Ring,0.5,10,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
ton,Ring,0.5,11,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_exploits_loss0.csv,MARL
ton,Ring,0.5,9,1,1,1,1,0.8999999999999999,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_exploits_loss10.csv,MARL
