Dataset,Topology,Alpha,Agents,Accuracy,Precision,Recall,F1,PacketLossSimulated,PacketLossScenario,SourceFile,Approach
unsw,Random,0.5,8,0.8649994392732981,0.7284130688448075,0.32920237310481215,0.45346408789612275,0.3,0.3,hdfl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Random,0.5,8,0.5236290232140854,0.14637936392831244,0.3725774555042848,0.2101818452270276,0.5,0.5,hdfl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Random,0.5,8,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0,0,hdfl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_exploits_loss0.csv,HDFL
unsw,Random,0.5,8,0.5093492894540015,0.22725683824171983,0.4672116421128279,0.3057792933153037,0.1,0.1,hdfl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_exploits_loss10.csv,HDFL
unsw,Random,0.5,8,0.577619878666999,0.328126167875028,0.7887172116421128,0.46344681974135654,0.3,0.3,hdfl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_exploits_loss30.csv,HDFL
unsw,Random,0.5,8,0.49835868029585306,0.22697327011036045,0.48589651455264105,0.30941280782541547,0.5,0.5,hdfl_xgb_Random_topology_unsw_detection_metrics_0.5_normal_exploits_loss50.csv,HDFL
unsw,Random,1,10,0.549691600314007,0.1550695825049702,0.3702043506921556,0.2185809364418324,0,0,hdfl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Random,1,10,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0.1,0.1,hdfl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Random,1,10,0.7872378602669059,0.3715714092690177,0.36255767963085034,0.3670092085946884,0.3,0.3,hdfl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Random,1,6,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0.5,0.5,hdfl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Random,1,6,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0,0,hdfl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_exploits_loss0.csv,HDFL
unsw,Random,1,6,0.5948225712623618,0.34352800418754204,0.8253683075817463,0.48513649083900945,0.1,0.1,hdfl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_exploits_loss10.csv,HDFL
unsw,Random,1,10,0.7903681542424998,0.6147577092511013,0.2507186489399928,0.3561766207248596,0.3,0.3,hdfl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_exploits_loss30.csv,HDFL
unsw,Random,1,10,0.4889262860467049,0.2227300802964793,0.48589651455264105,0.3054465369737696,0.5,0.5,hdfl_xgb_Random_topology_unsw_detection_metrics_1.0_normal_exploits_loss50.csv,HDFL
unsw,Random,2,10,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0,0,hdfl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Random,2,10,0.17012448132780084,0.17012448132780084,1,0.2907801418439716,0.1,0.1,hdfl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Random,2,10,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0.3,0.3,hdfl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Random,2,10,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0.5,0.5,hdfl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Random,2,10,0.5008933765478268,0.22571173241414527,0.47646424721523534,0.306315151165141,0,0,hdfl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_exploits_loss0.csv,HDFL
unsw,Random,2,10,0.4970705559710795,0.21798024243992925,0.4539166367229608,0.2945239413633317,0.1,0.1,hdfl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_exploits_loss10.csv,HDFL
unsw,Random,2,10,0.5009764813429735,0.2270512983437116,0.48149478979518506,0.30858689081435847,0.3,0.3,hdfl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_exploits_loss30.csv,HDFL
unsw,Random,2,10,0.5025970248483338,0.22893300038092013,0.48589651455264105,0.3112287465116948,0.5,0.5,hdfl_xgb_Random_topology_unsw_detection_metrics_2.0_normal_exploits_loss50.csv,HDFL
cic,Ring,0.1,5,0.4403033976606271,0.997245816163485,0.16558506163228687,0.28401208307262116,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,HDFL
cic,Ring,0.1,5,0.3648892799805286,0.9990071485305798,0.05268853615027735,0.10009782302322882,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,HDFL
cic,Ring,0.1,5,0.33139477736640344,0.9811557788944724,0.00272641269021179,0.00543771518487187,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,HDFL
cic,Ring,0.1,5,0.33107649534044475,0.9758308157099698,0.00225513776936852,0.00449987635788645,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,HDFL
cic,Ring,0.1,4,0.8326772667062959,0.9959440565894084,0.7534813252948959,0.8579105521725997,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_exploits_loss0.csv,HDFL
cic,Ring,0.1,4,0.6938220522637809,0.9985648109586934,0.5440711869495247,0.704366218188885,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_exploits_loss10.csv,HDFL
cic,Ring,0.1,4,0.6747742771955609,0.9984521588666287,0.5156760002373829,0.6800980651695998,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_exploits_loss30.csv,HDFL
cic,Ring,0.1,4,0.7852415432933765,0.99893392377555,0.6803813486840957,0.8094442079470061,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_exploits_loss50.csv,HDFL
cic,Ring,0.1,5,0.45843377159520143,0.9970025821129992,0.19275144262489655,0.32304775946500974,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_fuzzers_loss0.csv,HDFL
cic,Ring,0.1,5,0.3776205610188769,0.9824586155003764,0.07292892126916081,0.13577883862329837,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_fuzzers_loss10.csv,HDFL
cic,Ring,0.1,5,0.5181771801148624,0.9962554659111904,0.2823495323905508,0.4399986943820347,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_fuzzers_loss30.csv,HDFL
cic,Ring,0.1,5,0.6076612355895472,0.9986485919335208,0.4153293513511626,0.5866683761020928,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_0.1_normal_fuzzers_loss50.csv,HDFL
cic,Ring,0.3,8,0.478904454544178,0.9966369807560566,0.22346111283717976,0.3650683661975847,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,HDFL
cic,Ring,0.3,8,0.44905381306547715,0.9927213051452844,0.1794963991105122,0.30402185352932126,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,HDFL
cic,Ring,0.3,8,0.524650474848699,0.9942710742625342,0.29263030751561314,0.4521773841182848,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,HDFL
cic,Ring,0.3,8,0.4244126994528358,0.9938801384892963,0.14230058961728986,0.2489563961388948,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,HDFL
cic,Ring,0.3,8,0.369452882558613,0.986347537986976,0.06027780783852376,0.11361251204916388,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_exploits_loss0.csv,HDFL
cic,Ring,0.3,8,0.347257391866022,0.971146640019985,0.02714194451523265,0.05280799285478991,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_exploits_loss10.csv,HDFL
cic,Ring,0.3,8,0.5214653142800976,0.9996830582441428,0.28628380524825714,0.4451017799620614,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_exploits_loss30.csv,HDFL
cic,Ring,0.3,8,0.3439364933745852,0.9649309245483528,0.02218832145836896,0.04337915125373663,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_exploits_loss50.csv,HDFL
cic,Ring,0.3,7,0.4854971050377492,0.9963932813687646,0.23338581357760504,0.37818833898074977,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_fuzzers_loss0.csv,HDFL
cic,Ring,0.3,7,0.5215870103488465,0.9959374168742292,0.287547520221185,0.4462527393048599,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_fuzzers_loss10.csv,HDFL
cic,Ring,0.3,7,0.4336756425318399,0.994374777659196,0.1561246539620257,0.26987656630450196,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_fuzzers_loss30.csv,HDFL
cic,Ring,0.3,7,0.3937125258019069,0.9917073520964964,0.09643681250589094,0.17578019362864403,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_0.3_normal_fuzzers_loss50.csv,HDFL
cic,Ring,0.5,10,0.5792358423006174,0.997027165556125,0.3734801383802805,0.5434043914852118,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,HDFL
cic,Ring,0.5,10,0.4222783376317009,0.9942586120818772,0.13904355627546194,0.2439689204543714,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,HDFL
cic,Ring,0.5,10,0.446207997303964,0.9937763859433532,0.1750315056011897,0.29764031937312635,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,HDFL
cic,Ring,0.5,10,0.5377304619301932,0.9964496248660236,0.3115650865574938,0.4747024798883054,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,HDFL
cic,Ring,0.5,10,0.404843035474404,0.98997195805901,0.11338176410421112,0.20346107465585017,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_exploits_loss0.csv,HDFL
cic,Ring,0.5,10,0.3827645602325331,0.9902451657458564,0.08008880914063891,0.14819216794509485,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_exploits_loss10.csv,HDFL
cic,Ring,0.5,10,0.41122505815667904,0.9918488224509944,0.12276188049166192,0.2184820696339372,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_exploits_loss30.csv,HDFL
cic,Ring,0.5,10,0.5183924885441874,0.9963574162267262,0.28264277011907546,0.4403646272415275,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_exploits_loss50.csv,HDFL
cic,Ring,0.5,10,0.443467495448099,0.993828914782185,0.17090872277514602,0.2916605851917824,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_fuzzers_loss0.csv,HDFL
cic,Ring,0.5,10,0.3508708289842591,0.965860159934386,0.03288800762418094,0.06361006174652528,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_fuzzers_loss10.csv,HDFL
cic,Ring,0.5,10,0.38634055240653975,0.9896195169238226,0.08553116174504376,0.1574538502321546,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_fuzzers_loss30.csv,HDFL
cic,Ring,0.5,10,0.3464219015478804,0.9720215420990412,0.02583284751289024,0.05032815316081206,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_0.5_normal_fuzzers_loss50.csv,HDFL
cic,Ring,1,8,0.40774267834324845,0.9917813061537102,0.11753247433297144,0.21015967341231692,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,HDFL
cic,Ring,1,8,0.519216277317257,0.9675565250510716,0.29265125306765066,0.44938086303939967,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,HDFL
cic,Ring,1,8,0.36276193908643695,0.9826282444308196,0.05035310709809849,0.0957972477551671,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,HDFL
cic,Ring,1,8,0.5169274551011716,0.9920575398045122,0.2816792747253514,0.4387751772741114,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,HDFL
cic,Ring,1,8,0.5093986810018395,0.9962919896640828,0.26919572571101424,0.4238643203236437,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_exploits_loss0.csv,HDFL
cic,Ring,1,8,0.37357182642396103,0.9884059478007696,0.06636598163075086,0.12438050187934876,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_exploits_loss10.csv,HDFL
cic,Ring,1,8,0.4185478850627437,0.9936613498207512,0.13352789423892591,0.2354201094934313,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_exploits_loss30.csv,HDFL
cic,Ring,1,8,0.5232930956203458,0.9961513098735088,0.290040040913645,0.4492702683703652,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_exploits_loss50.csv,HDFL
cic,Ring,1,8,0.5212687283228877,0.9972797707235324,0.28668177073696927,0.4453434489415759,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_fuzzers_loss0.csv,HDFL
cic,Ring,1,8,0.525284698591602,0.9969923918212078,0.29277343545453594,0.45262927812573367,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_fuzzers_loss10.csv,HDFL
cic,Ring,1,8,0.3395203302644081,0.9263581488933602,0.01607222026342522,0.03159624880330237,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_fuzzers_loss30.csv,HDFL
cic,Ring,1,8,0.462718877400572,0.9932704315249063,0.19991831234705384,0.33284415293813374,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_1.0_normal_fuzzers_loss50.csv,HDFL
cic,Ring,2,10,0.5211119276189228,0.9970842293253636,0.2865037335446507,0.44510912009718856,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,HDFL
cic,Ring,2,10,0.4261445281234934,0.9937993775436916,0.1449118017712955,0.25294080011699216,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,HDFL
cic,Ring,2,10,0.3945129114848325,0.9915290281420572,0.09765863637474384,0.17780475480740202,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,HDFL
cic,Ring,2,10,0.34174362382809026,0.9586280056577088,0.01892779719120147,0.03712262035582121,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,HDFL
cic,Ring,2,10,0.3745758189911395,0.98925607210143085,0.06782169749735563,0.12694056766504627,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_exploits_loss0.csv,HDFL
cic,Ring,2,10,0.35613184364863537,0.9761424731182796,0.04056455244591684,0.07789221781667174,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_exploits_loss10.csv,HDFL
cic,Ring,2,10,0.5087316929327348,0.9992303578183904,0.2674048810118098,0.4219037442580332,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_exploits_loss30.csv,HDFL
cic,Ring,2,10,0.5297359663369952,0.9965509232377192,0.29956677616535815,0.4606580829756795,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_exploits_loss50.csv,HDFL
cic,Ring,2,10,0.4374833252982724,0.9948684916800858,0.16175551653476788,0.2782675538686973,0,0,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_fuzzers_loss0.csv,HDFL
cic,Ring,2,10,0.5096724971565245,0.951760823870642,0.2829429896982793,0.43620834409713255,0.1,0.1,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_fuzzers_loss10.csv,HDFL
cic,Ring,2,10,0.5327339021844444,0.9967606423772076,0.3039897785706057,0.4658926756192821,0.3,0.3,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_fuzzers_loss30.csv,HDFL
cic,Ring,2,10,0.4321099758012048,0.9941337063694412,0.1538136613872239,0.26640828591986165,0.5,0.5,hdfl_xgb_Ring_topology_cic_detection_metrics_2.0_normal_fuzzers_loss50.csv,HDFL
ton,Ring,0.1,6,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,HDFL
ton,Ring,0.1,6,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,HDFL
ton,Ring,0.1,6,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,HDFL
ton,Ring,0.1,6,1,1,1,1,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,HDFL
ton,Ring,0.1,5,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_exploits_loss0.csv,HDFL
ton,Ring,0.1,5,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_exploits_loss10.csv,HDFL
ton,Ring,0.1,5,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_exploits_loss30.csv,HDFL
ton,Ring,0.1,5,0.4679470356674222,0.08082598301871238,1,0.14956336040880142,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_exploits_loss50.csv,HDFL
ton,Ring,0.1,5,0.998353811284743,0.9660098522167488,1,0.9827110999749435,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_fuzzers_loss0.csv,HDFL
ton,Ring,0.1,5,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_fuzzers_loss10.csv,HDFL
ton,Ring,0.1,5,0.967720386496481,0.5924012158054711,0.9938806731259562,0.7423347933726909,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_fuzzers_loss30.csv,HDFL
ton,Ring,0.1,5,0.8909698198735536,0.2994619523443505,0.993370729219786,0.46019371604063314,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_0.1_normal_fuzzers_loss50.csv,HDFL
ton,Ring,0.3,9,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,HDFL
ton,Ring,0.3,9,0.999952284385065,0.998981151299032,1,0.9994903160040776,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,HDFL
ton,Ring,0.3,9,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,HDFL
ton,Ring,0.3,9,1,1,1,1,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,HDFL
ton,Ring,0.3,10,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_exploits_loss0.csv,HDFL
ton,Ring,0.3,10,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_exploits_loss10.csv,HDFL
ton,Ring,0.3,10,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_exploits_loss30.csv,HDFL
ton,Ring,0.3,10,1,1,1,1,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_exploits_loss50.csv,HDFL
ton,Ring,0.3,10,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_fuzzers_loss0.csv,HDFL
ton,Ring,0.3,10,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_fuzzers_loss10.csv,HDFL
ton,Ring,0.3,10,0.999952284385065,0.998981151299032,1,0.9994903160040776,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_fuzzers_loss30.csv,HDFL
ton,Ring,0.3,10,1,1,1,1,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_0.3_normal_fuzzers_loss50.csv,HDFL
ton,Ring,0.5,10,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,HDFL
ton,Ring,0.5,10,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,HDFL
ton,Ring,0.5,10,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,HDFL
ton,Ring,0.5,10,0.999952284385065,0.998981151299032,1,0.9994903160040776,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,HDFL
ton,Ring,0.5,10,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_exploits_loss0.csv,HDFL
ton,Ring,0.5,10,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_exploits_loss10.csv,HDFL
ton,Ring,0.5,10,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_exploits_loss30.csv,HDFL
ton,Ring,0.5,10,0.986854348085411,0.7891714520098442,0.981132075471698,0.8747442600591044,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_exploits_loss50.csv,HDFL
ton,Ring,0.5,10,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_fuzzers_loss0.csv,HDFL
ton,Ring,0.5,10,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_fuzzers_loss10.csv,HDFL
ton,Ring,0.5,10,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_fuzzers_loss30.csv,HDFL
ton,Ring,0.5,10,1,1,1,1,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_fuzzers_loss50.csv,HDFL
ton,Ring,1,10,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,HDFL
ton,Ring,1,10,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,HDFL
ton,Ring,1,10,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,HDFL
ton,Ring,1,10,1,1,1,1,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,HDFL
ton,Ring,1,10,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_exploits_loss0.csv,HDFL
ton,Ring,1,10,0.999952284385065,0.998981151299032,1,0.9994903160040776,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_exploits_loss10.csv,HDFL
ton,Ring,1,10,0.9994512704282476,0.988407258064516,1,0.994169835234474,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_exploits_loss30.csv,HDFL
ton,Ring,1,10,1,1,1,1,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_exploits_loss50.csv,HDFL
ton,Ring,1,10,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_fuzzers_loss0.csv,HDFL
ton,Ring,1,10,0.9950852916616962,0.9087098276665114,0.9949005609382968,0.9498539435248295,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_fuzzers_loss10.csv,HDFL
ton,Ring,1,10,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_fuzzers_loss30.csv,HDFL
ton,Ring,1,10,0.9997375641178576,0.994421906693712,1,0.99720315280956,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_fuzzers_loss50.csv,HDFL
ton,Ring,2,10,0.999952284385065,0.998981151299032,1,0.9994903160040776,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,HDFL
ton,Ring,2,10,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,HDFL
ton,Ring,2,10,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,HDFL
ton,Ring,2,10,1,1,1,1,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,HDFL
ton,Ring,2,10,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_exploits_loss0.csv,HDFL
ton,Ring,2,10,1,1,1,1,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_exploits_loss10.csv,HDFL
ton,Ring,2,10,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_exploits_loss30.csv,HDFL
ton,Ring,2,10,1,1,1,1,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_exploits_loss50.csv,HDFL
ton,Ring,2,10,1,1,1,1,0,0,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_fuzzers_loss0.csv,HDFL
ton,Ring,2,10,0.999952284385065,0.998981151299032,1,0.9994903160040776,0.1,0.1,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_fuzzers_loss10.csv,HDFL
ton,Ring,2,10,1,1,1,1,0.3,0.3,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_fuzzers_loss30.csv,HDFL
ton,Ring,2,10,1,1,1,1,0.5,0.5,hdfl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_fuzzers_loss50.csv,HDFL
unsw,Ring,0.1,4,0.48706964225636423,0.13171084337349398,0.36031641397495057,0.19290629962943356,0,0,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,HDFL
